Id,Probability
856,0.021443521078233913
857,0.029826784106631955
858,0.0339937911702283
859,0.008802350435417336
860,0.04068749953561618
861,0.280486519474281
862,0.007532284909242249
863,0.014034990097286629
864,0.01926989235652856
865,0.020885989277842333
866,0.015796305751739934
867,0.009495289279813392
868,0.08045372285075826
869,0.046001636808547824
870,0.008087080785587468
871,0.01718833124811962
872,0.03135238628220104
873,0.01110373962242775
874,0.011708988750322539
875,0.011521099993050456
876,0.03906445767365482
877,0.016809302768114515
878,0.023950049342009897
879,0.007060709199968074
880,0.022073377898729114
881,0.015807111425099708
882,0.06350541596781112
883,0.06564057278386094
884,0.05076590224545433
885,0.006871237421836979
886,0.01683580931824811
887,0.06584445132680423
888,0.45592722514925027
889,0.026319726192484953
890,0.021535462923619436
891,0.009205052097171589
892,0.013994408838103487
893,0.4387123402486846
894,0.7186530954218389
895,0.025145347550471403
896,0.03162325597346953
897,0.013606272616457585
898,0.008147126782348905
899,0.01451787923276664
900,0.00835781555515644
901,0.028748526535006327
902,0.035145757914316796
903,0.014840977715578083
904,0.010370457619259064
905,0.010709191507650012
906,0.016769877010527193
907,0.12714747976723897
908,0.1359453994429694
909,0.05893029917115506
910,0.0192832695665369
911,0.026433475263898634
912,0.039413844655690915
913,0.007664763480084237
914,0.015188218090390263
915,0.05555899542584705
916,0.014639532430046195
917,0.02270534609874508
918,0.016483509654046363
919,0.024893041489670396
920,0.024200000696553245
921,0.03505447704157601
922,0.11588708790336448
923,0.16580202064803934
924,0.01862325904612195
925,0.012169171864322124
926,0.053288369939058736
927,0.058387898037402054
928,0.023476191687372697
929,0.043986362606818305
930,0.2890074894123119
931,0.10235752855342939
932,0.02227587148454758
933,0.017630650751938308
934,0.013853358120111183
935,0.007475063115295825
936,0.008369529024804123
937,0.01632100078822329
938,0.017340203154620662
939,0.03288734197844516
940,0.008531438488136717
941,0.09529873517271491
942,0.008374108883404634
943,0.04682393297713333
944,0.18767075586497614
945,0.013426948909530686
946,0.016330991917251916
947,0.04441358817190874
948,0.017662914899731517
949,0.015097407767505594
950,0.02880647713963564
951,0.006907057510333185
952,0.13193014908076073
953,0.0452310390616771
954,0.008731662138069668
955,0.09682997888249652
956,0.03761827701799993
957,0.013414186723526619
958,0.031752382496589564
959,0.018119099610443497
960,0.011783754502338931
961,0.015830621700713494
962,0.014083784305190842
963,0.008635102810473628
964,0.018261108275808145
965,0.02219274665464825
966,0.029665059229501765
967,0.045056102839691296
968,0.052186586203712616
969,0.2412462469678917
970,0.13852599952221947
971,0.008261672104366723
972,0.4319006149185541
973,0.014871819452670935
974,0.06001349340605055
975,0.010993157843636366
976,0.01815434712334887
977,0.0896017962125799
978,0.03462732060305943
979,0.05339793846723857
980,0.40042637935096864
981,0.0090555839923986
982,0.011291539549159402
983,0.011925317959409348
984,0.007847729529729138
985,0.041205525621321626
986,0.2802548604991986
987,0.011534312925210122
988,0.012847746260027952
989,0.020106658468693313
990,0.021406032571082638
991,0.029167972872124272
992,0.00750563785967408
993,0.01314474919324333
994,0.04591372958389847
995,0.012335134620257721
996,0.349887932558821
997,0.010946334351520086
998,0.02492207243826652
999,0.01886047974832852
1000,0.013640032544628802
1001,0.008417697107454653
1002,0.06003876226558161
1003,0.022847696773952104
1004,0.01787625841337196
1005,0.05826832439264526
1006,0.012703648595070312
1007,0.030824162735063686
1008,0.012170315558512885
1009,0.013601463222424582
1010,0.012140404382267721
1011,0.011000717970125083
1012,0.018846979645000966
1013,0.019946578921215267
1014,0.06938189370111641
1015,0.024189905093303085
1016,0.2530046232763971
1017,0.009171544974337338
1018,0.47376903583126995
1019,0.034112064324718326
1020,0.0083451904259539
1021,0.01728442266841134
1022,0.037757049810780534
1023,0.016881409190881172
1024,0.1911032693550939
1025,0.013353231556748675
1026,0.011083845330208446
1027,0.030773473143535946
1028,0.01547666424396186
1029,0.008374108883404634
1030,0.012439603372437885
1031,0.014730686001064792
1032,0.018981575479283738
1033,0.00981676703757987
1034,0.024355139420364755
1035,0.0070441545155437305
1036,0.013481656814974716
1037,0.020466841998220613
1038,0.00889180903571324
1039,0.015430179078792381
1040,0.006524548636448423
1041,0.04733703215854453
1042,0.41990547547774243
1043,0.021990265911396106
1044,0.05313678355729337
1045,0.023463174671918875
1046,0.013793501377972644
1047,0.013231932711645656
1048,0.0199849438512383
1049,0.012835508208174397
1050,0.012785248400116283
1051,0.022145697582573343
1052,0.060134040482870355
1053,0.15921628453581027
1054,0.01106688331931699
1055,0.06939866294122934
1056,0.012958265603048367
1057,0.009140589068240296
1058,0.016238796356011484
1059,0.09430336774481599
1060,0.049260469173053184
1061,0.03830554659288843
1062,0.05531856257788609
1063,0.013446216494651381
1064,0.02001840229797722
1065,0.11118912833269075
1066,0.03353243738382962
1067,0.02484056970965053
1068,0.012276700153076671
1069,0.017817439549828947
1070,0.0114760091518801
1071,0.01959641553134207
1072,0.06478896462912596
1073,0.40632476841381454
1074,0.025631692245645498
1075,0.03109609305632451
1076,0.05419136736102783
1077,0.039254706425498886
1078,0.015122696246904698
1079,0.12326547796586958
1080,0.0356395991944638
1081,0.03990940636415484
1082,0.11218610486634693
1083,0.03473054816447179
1084,0.05651563025084474
1085,0.023372961332790477
1086,0.010055385430302618
1087,0.022478582227841125
1088,0.053895507931657614
1089,0.47319890121367886
1090,0.012975868523709879
1091,0.012632490124210428
1092,0.008689261398369038
1093,0.05117078190209659
1094,0.011942622920280033
1095,0.0999879721772309
1096,0.058091920921418475
1097,0.03977458350951078
1098,0.06479829578611221
1099,0.1188926742812665
1100,0.0625468392588015
1101,0.022389632197107847
1102,0.01196958421892345
1103,0.0200994356774876
1104,0.008745799778247174
1105,0.029708363397851847
1106,0.04944781198079279
1107,0.014836086461022621
1108,0.1240423340649627
1109,0.07743776985492744
1110,0.02453096476867814
1111,0.01662309808199386
1112,0.014870478831498788
1113,0.019398555529011853
1114,0.02639483504031531
1115,0.014299760044704408
1116,0.018511276755790482
1117,0.10665314601535672
1118,0.2306678461976542
1119,0.01405213153915938
1120,0.01582277405577908
1121,0.025949304382932775
1122,0.010560696095739477
1123,0.021162069672145914
1124,0.12309335821102232
1125,0.017749111762274932
1126,0.09260525731440697
1127,0.0217038055594029
1128,0.3347341246731507
1129,0.019427693568491878
1130,0.020393700366064953
1131,0.015095970559393752
1132,0.6115571399542172
1133,0.015159647734190894
1134,0.07686647287725135
1135,0.19302111969811508
1136,0.05463822037897121
1137,0.012651057375868104
1138,0.01431750206900471
1139,0.018843035810400154
1140,0.01295150895068145
1141,0.014836086461022621
1142,0.01186256553116971
1143,0.13252727113350965
1144,0.2445933936127727
1145,0.05409809172301966
1146,0.02517756791304054
1147,0.07900825095444988
1148,0.026290336324176603
1149,0.04165076612278776
1150,0.016792281950732582
1151,0.02603258860492679
1152,0.10555684765441373
1153,0.009317274621546448
1154,0.01798306642904207
1155,0.13574527094113398
1156,0.01846742548384384
1157,0.6873842003002606
1158,0.7279692440999674
1159,0.026556691073797725
1160,0.012669172809733962
1161,0.3680831340853032
1162,0.049971601378354706
1163,0.03514339452218747
1164,0.05248573745668306
1165,0.04629102575822993
1166,0.028738946961161083
1167,0.6070885338557042
1168,0.012898881343242631
1169,0.016175869084948256
1170,0.03127910667182457
1171,0.49043152427436093
1172,0.022159311824776335
1173,0.03154281014878455
1174,0.017750780154287306
1175,0.04339451877417666
1176,0.6037411971716815
1177,0.6495886077867189
1178,0.24723276029886265
1179,0.01429209024848435
1180,0.06739704233251048
1181,0.6077609160007615
1182,0.029536920908525246
1183,0.0483352467270644
1184,0.24134331602064701
1185,0.037590005662428025
1186,0.1239585052521148
1187,0.05326541199446588
1188,0.780912321357428
1189,0.052110772387746265
1190,0.010157326251646245
1191,0.34878077506606875
1192,0.011212101585777828
1193,0.6654022274359948
1194,0.033968675845566045
1195,0.12441671879427431
1196,0.008210437032315013
1197,0.014592014310238158
1198,0.01763358409325023
1199,0.06453122993222789
1200,0.05434479197184411
1201,0.038931472457816745
1202,0.009085176835071922
1203,0.008905650830150819
1204,0.008802350435417336
1205,0.02182847699802826
1206,0.013205589820984895
1207,0.46603256640146024
1208,0.031793648457464
1209,0.12035525297734476
1210,0.015345022778934011
1211,0.11014758185880959
1212,0.110127241080956
1213,0.008217433708679589
1214,0.007161462831361216
1215,0.6479214170815971
1216,0.013396902584628627
1217,0.08915286761645469
1218,0.007795138806447114
1219,0.054220472124514286
1220,0.019308530215815713
1221,0.03942994438278374
1222,0.030212835002996843
1223,0.14710134355521193
1224,0.013957821858713507
1225,0.05915833175051917
1226,0.0124244693320949
1227,0.012042745883875095
1228,0.08380565790334354
1229,0.20758156231046426
1230,0.3316553283129119
1231,0.02344415714526927
1232,0.15423765991293278
1233,0.01564148767455696
1234,0.5805768627428259
1235,0.7893217065020475
1236,0.010868208131734005
1237,0.06859823537714664
1238,0.4589860850027008
1239,0.05440009429017704
1240,0.022443122438475238
1241,0.0083451904259539
1242,0.024570892516090702
1243,0.019310651917377707
1244,0.027203247831801034
1245,0.060113525153153886
1246,0.14085150210637265
1247,0.03183274832346013
1248,0.011738573951611455
1249,0.08683035546423924
